,SCD_GSE101657_Control_SCD_0,SCD_GSE101657_Control_SCD_1,SCD_GSE101657_Control_SCD_2,SCD_GSE101657_Control_SCD_3,SCD_GSE101657_Control_SCD_4,SCD_GSE159090_GSM4819135_SCD_Male,SCD_GSE159090_GSM4819136_SCD_Male,SCD_GSE159090_GSM4819149_SCD_Male,SCD_GSE159090_GSM4819150_SCD_Male,SCD_GSE159090_GSM4819161_SCD_Male,SCD_GSE159090_GSM4819166_SCD_Male,SCD_GSE159090_GSM4819171_SCD_Male,SCD_GSE159090_GSM4819179_SCD_Male,SCD_GSE159090_GSM4819186_SCD_Male,SCD_GSE159090_GSM4819194_SCD_Male,SCD_GSE159090_GSM4819199_SCD_Male,SCD_GSE159090_GSM4819200_SCD_Male,SCD_GSE160646_GSM4876390_SCD_1w,SCD_GSE160646_GSM4876394_SCD_1w,SCD_GSE160646_GSM4876401_SCD_1w,SCD_GSE160646_GSM4876404_SCD_1w,SCD_GSE160646_GSM4876405_SCD_1w,SCD_GSE160646_GSM4876407_SCD_1w,SCD_GSE160646_GSM4876408_SCD_1w,SCD_GSE188344_NCD_1,SCD_GSE188344_NCD_2,SCD_GSE188344_NCD_3,SCD_GSE188344_NCD_4,SCD_GSE246221_Batch9_SCD_only32w_1,SCD_GSE246221_Batch9_SCD_only32w_2,SCD_GSE246221_Batch9_SCD_only32w_3,SCD_GSE246221_Batch9_SCD_only32w_4,SCD_GSE248297_LFD_1,SCD_GSE248297_LFD_2,SCD_GSE248297_LFD_3,SCD_GSE248297_LFD_4,SCD_GSE248297_LFD_5,HFD_GSE101657_HFD_0,HFD_GSE101657_HFD_1,HFD_GSE101657_HFD_2,HFD_GSE101657_HFD_3,HFD_GSE101657_HFD_4,HFD_GSE101657_HFD_5,HFD_GSE159090_GSM4819134_HFD_Male,HFD_GSE159090_GSM4819140_HFD_Male,HFD_GSE159090_GSM4819143_HFD_Male,HFD_GSE159090_GSM4819146_HFD_Male,HFD_GSE159090_GSM4819157_HFD_Male,HFD_GSE159090_GSM4819163_HFD_Male,HFD_GSE159090_GSM4819167_HFD_Male,HFD_GSE159090_GSM4819177_HFD_Male,HFD_GSE159090_GSM4819184_HFD_Male,HFD_GSE159090_GSM4819189_HFD_Male,HFD_GSE159090_GSM4819197_HFD_Male,HFD_GSE159090_GSM4819202_HFD_Male,HFD_GSE160646_GSM4876384_HFD_1w,HFD_GSE160646_GSM4876386_HFD_1w,HFD_GSE160646_GSM4876389_HFD_1w,HFD_GSE160646_GSM4876393_HFD_1w,HFD_GSE160646_GSM4876396_HFD_1w,HFD_GSE160646_GSM4876400_HFD_1w,HFD_GSE160646_GSM4876406_HFD_1w,HFD_GSE160646_GSM4876412_HFD_1w,HFD_GSE188344_HFD_1,HFD_GSE188344_HFD_2,HFD_GSE188344_HFD_3,HFD_GSE188344_HFD_4,HFD_GSE246221_Batch9_HFD_only32w_1,HFD_GSE246221_Batch9_HFD_only32w_2,HFD_GSE246221_Batch9_HFD_only32w_3,HFD_GSE248297_HFD_1,HFD_GSE248297_HFD_2,HFD_GSE248297_HFD_3,HFD_GSE248297_HFD_4,HFD_GSE248297_HFD_5,KD_GSE101657_KD_0,KD_GSE101657_KD_1,KD_GSE101657_KD_2,KD_GSE101657_KD_3,KD_GSE101657_KD_4,KD_GSE101657_KD_5,KD_GSE101657_KD_6,KD_GSE248297_KD_1,KD_GSE248297_KD_2,KD_GSE248297_KD_3,KD_GSE248297_KD_4,KD_GSE248297_KD_5,WD_GSE159090_GSM4819145_WD_Male,WD_GSE159090_GSM4819155_WD_Male,WD_GSE159090_GSM4819156_WD_Male,WD_GSE159090_GSM4819158_WD_Male,WD_GSE159090_GSM4819164_WD_Male,WD_GSE159090_GSM4819173_WD_Male,WD_GSE159090_GSM4819174_WD_Male,WD_GSE159090_GSM4819181_WD_Male,WD_GSE159090_GSM4819183_WD_Male,WD_GSE159090_GSM4819192_WD_Male,WD_GSE159090_GSM4819196_WD_Male,WD_GSE159090_GSM4819201_WD_Male
KD_GSE101657_KD_0,6.493277490153882,7.644947572438517,10.097847175737213,9.080146718357389,8.511717904425378,7.485313634560486,10.076687476332705,9.518067702731393,11.5562893591654,9.695717264927069,9.683321476080671,10.351808600903665,8.797323686711588,9.287815230148412,9.615485328559958,8.43590036953432,9.281235539503621,10.702607066553963,10.032902937098731,10.747302876557857,11.983490180913837,11.589558917910685,9.602130211877315,8.370476454796703,8.136097317069652,8.410089823709443,7.2812905131809,8.357249091897685,9.876802515117573,8.535267127195345,8.095775082350112,8.380951004352463,7.670304286864344,7.869469643433858,7.813467800662802,7.76582050187892,7.827218925476962,10.240872078761768,7.790618996564859,6.015635861327751,9.274534456875227,9.090923611419319,8.44186861624023,7.242877859677158,11.404337639378925,11.16466588807098,9.046291362455179,7.759286884512204,7.737280515209826,9.950319510128494,9.383505915618914,7.902450343747216,6.817924468847586,7.638606795492332,8.43442748754466,11.372019377069833,10.516820652558888,9.31199419321166,10.592333974469923,8.303256057599544,12.475662966495202,11.76324712976644,12.754099892620653,10.283008321808643,9.905028567230806,9.802058865693802,10.071233513203982,11.037009477432866,10.621013245700164,10.60154149310145,8.666262174565894,9.785959078988165,9.198831613584169,8.546447436752242,8.591978033239789,0.0,9.681716895030853,10.500999660153367,8.99002725175372,7.091354102922409,7.502194880426889,9.108180956098114,9.297714746367616,8.975730971510197,9.004482329785748,8.255145383289314,10.057357652351643,9.010478156159916,8.708171107397328,8.778262705218353,9.183942930921743,11.317415602261775,9.398340582560305,7.900645062864876,12.16449341164408,8.811709926384603,10.834974667405204,7.409286367556196,7.4964292211705095
KD_GSE101657_KD_1,8.714441541976147,7.234960535715878,7.1155196318294385,8.99878484525611,6.542963196276322,8.947147814964762,7.105827406530865,7.0754624568756626,8.074775835482681,8.142223730882389,7.4455602816573245,7.631777120009871,8.65816737965534,9.009814852357787,7.263244085060065,9.43369701958944,7.710835131160775,7.0855254263761385,6.592356051965971,7.487818677864136,6.950576677959437,7.946386620368696,7.147472844077156,7.676804398115422,8.266621022081157,8.78022575300603,8.167230779050152,9.938045818911705,11.735242987527695,7.6222612604638345,9.610541582905968,9.60333777522254,7.20822339306804,9.689726829941993,8.777120746115267,7.124113044548085,9.495145476206384,7.24805033078274,7.139091705955051,7.63071886213702,7.468977414662033,6.872709584234272,9.167094323388966,9.777246962916227,8.123049890143548,7.263535418041494,7.86401618772179,8.686273668887713,8.082960086764242,8.928881310530603,7.949866340349141,10.392371794121413,11.396818832410151,8.952961748981112,8.649150014097396,7.61666242457008,6.470186393539558,8.049573274847564,7.310376037173533,11.008309539097333,8.463429264600665,8.625158266218339,9.276215978777703,12.815430319236842,12.453000977459558,12.560335795142217,12.45148752214519,13.726964098453916,13.25667646770812,13.005280983343392,11.639111603281478,12.521579752405883,11.289876214580778,11.194576249868737,11.347565435007663,9.681716895030853,0.0,6.409046761368285,6.976969050333514,8.204580426521007,7.139527406762482,7.4864588732095765,11.474449649057684,11.62513160752004,11.35737013214737,11.29513246008617,12.53904431177073,8.073895134110295,7.093554236300039,7.409307413732445,8.42123911391035,9.106253330615436,9.001690482141443,7.380059633500712,8.737721871197667,8.397045188339986,8.418646879369328,8.753849806114795,8.729639416809647
KD_GSE101657_KD_2,8.946779714352397,7.880521319403234,7.0950328180092,8.092072145490157,6.758582469096188,8.258104847496215,7.278727229020261,7.371572819325668,6.5387677563955915,7.229776622408507,7.217403239770925,6.636204879150582,8.17148826761513,8.393875041155036,7.17311380540104,9.17089002722403,6.478200631715604,7.249347167250211,5.654336148906089,7.140788626895932,6.429532144914092,6.885572117360799,6.991251117070073,7.419037076096965,9.120342485413286,9.444006020569981,8.913088730842125,10.334595399043152,12.77868085610692,7.875155799711781,10.383448661747316,10.66605370139048,8.090065806310951,10.122669766801524,9.66966997214163,8.222332434348587,10.265308269190111,6.6205120194458775,6.55293181389588,8.551445908473452,7.3328900981046,6.205333037821768,9.850007368980666,9.741888492877964,6.029583323502879,6.769799113272594,7.670570167899248,8.585391519073003,8.060578516191297,7.779947616930113,7.584056997443474,9.710523160565561,11.203341952123797,8.668863717151684,8.915590054927621,7.138410816385754,6.620401823580156,7.4108849744046,7.51440069174926,10.728546781572255,6.994292643843859,7.9639010194954345,7.3100807495057785,14.027020284737045,13.679972380040612,13.739813378075919,13.600590504091224,14.966255460211961,14.45750510865423,14.192717367743585,12.239908908100109,13.408824537431284,12.442575667384169,11.878492476902874,12.350074957315938,10.500999660153367,6.409046761368285,0.0,6.3503669522321236,9.046835816607077,7.556078905651589,6.864617838720388,12.690789415416386,12.810073288150184,12.066734710964006,12.412041328798077,13.671300255691863,7.718538930449888,6.936232982098712,6.751689031895723,7.099725638887034,7.916397967250174,7.63087305560877,7.774901483054561,6.86252553699964,8.20517417639581,7.434002936463556,8.199080433280507,8.538186453843375
KD_GSE101657_KD_3,8.133173154300449,6.758298432830716,7.839360337401978,7.757593732071869,6.327802183951388,7.4366991293625135,7.376499421024716,7.971164056792895,7.245107837139179,7.228102743295028,7.700509551373941,7.3028565643582795,7.640842040018391,7.5252899456262,7.644117794388422,7.660774717444199,6.4420399504529104,8.17917934693912,6.949928491267581,7.707016566184159,7.641578068769506,7.38607656877746,7.717630329574571,8.157635939921013,8.910925840673581,8.957524580647247,8.215237718338198,9.928594484362026,12.126013508122224,7.914234190776503,9.813574908096793,10.048109502624191,8.170077201332369,9.61728656342784,9.063616534151643,7.403240746264066,9.810899587466057,6.477963034708549,5.722703058728012,7.136483773455805,7.365544021131883,6.601785789323708,8.582573137848952,8.82722997784703,7.672280661296339,7.978075656654593,7.5529166525590385,8.3554291175897,7.1491179419602195,7.652763331906923,7.435409871768635,9.302790532517868,10.449572413412794,7.666593366118529,7.900103090634525,7.992586122522929,7.39593131346009,7.36861098704109,7.521674464884811,9.637623506954064,7.905438306329736,8.510137038027453,8.375696865268198,13.173382315203511,12.787674535824237,12.819902541495702,12.804272785215732,14.008039401082907,13.568619545378374,13.324732662135297,11.515890908791278,12.827869028980896,11.653582326167072,11.37622454094804,11.608848320002993,8.99002725175372,6.976969050333514,6.3503669522321236,0.0,8.00011389376273,6.7262597967939906,7.441165592757393,12.03568012686429,11.929878788276238,11.256675770160935,11.36130316477082,12.934615197277349,7.199265378770073,7.20070941325161,7.159957669946703,6.790314216547925,9.222155997326343,7.770385218143683,7.098985951517719,7.53643307345353,7.845252730259059,7.72837788498441,6.642327304516023,7.329634165303873
KD_GSE101657_KD_4,7.149299587483896,7.223961189642091,7.884722728574635,7.461240873970916,6.688517084069973,7.1476147084184065,7.157560268615216,7.670514871466184,10.064245359918772,7.631683345990798,7.158506985105933,8.505511902300018,7.338307064186382,8.67167649267583,7.6871924934395475,8.06589539967881,8.123784087223843,8.10320988513074,8.398157170842808,7.528294119454034,8.77760834582248,9.267685059513662,7.120214131235516,8.371762422768716,7.6328855905969855,8.316010055448817,7.571281845099272,9.448971059388464,10.90344764358066,8.044514107328476,9.008648067147748,9.272757854679414,7.278336010476382,8.2261403070903,7.894405000529844,6.936450547281329,8.488023407865896,7.422368082278918,7.538395844695306,6.041112994118753,6.66343999319604,6.231379184060267,4.805157591514419,8.091073356333688,9.541548283675667,9.978275742404147,7.694057783405089,8.65582452568157,7.67577153362353,8.811074179435597,8.540648068315098,9.077504376110996,9.37194401930982,7.520590719182415,8.343486564504525,8.416209500914912,9.22062861932892,8.071895081092192,9.048666787127221,9.384146564768713,9.77702792541092,10.354040031006218,10.853261850343094,11.793877562527552,11.447634716717396,11.4815522763028,11.39765527578707,12.503059713819683,12.004917301667716,11.921939408517664,10.090153327959865,11.453687443978598,10.216589506169448,10.047175797695612,10.201932524567765,7.091354102922409,8.204580426521007,9.046835816607077,8.00011389376273,0.0,6.228425887579279,7.293541446240687,10.575620543135358,10.127086930700614,10.15250183815104,9.716275546171623,11.478888071821853,7.979325308578602,7.151177881085713,7.322191893457397,8.258929686826853,10.067699099480004,8.877293669606152,7.550614031111535,10.476667875256169,7.886450982277508,9.860700641061785,7.389352876897424,7.204591042494303
KD_GSE101657_KD_5,7.6125334951399095,6.5921701484431425,8.054152718466227,7.301407117063961,6.532487921706813,7.196755521530034,8.240483918573458,7.772248757592894,8.13859647577012,8.009583888119101,7.786348741094563,7.778545746669195,7.558889249693196,7.966708919605718,7.882236828439536,7.6828592574540595,7.727175017266937,7.114009948235019,7.471786170227124,8.42749398261037,8.21067198668,8.478788150665453,7.189768235990751,8.089074132089326,7.606527432294571,8.33784422574835,7.269596105976887,8.848794864209934,11.192946207422251,7.651983085567385,8.82129018520439,9.221558484626412,6.817282666639759,8.429076971337947,7.884405066468155,6.2800541667458285,8.57063714548619,6.9989187305871265,6.5367511042331,6.4388303287699635,6.5139593701154235,5.661019604051404,6.908379402488107,8.041467853940246,8.278717802077411,8.318798607446228,7.0643149355777135,8.261533485198925,6.005851688002517,8.014751699382321,7.621199283061899,8.550068828714753,8.970159808487217,6.2979561451746635,6.694186638254891,8.40348765678576,7.6719898195099745,7.1802832021320455,8.563776717579824,8.792489362155656,9.446827019932757,9.629813746819442,9.457372952494346,12.28207386849549,11.82459530925711,11.836208376591381,11.85422971370863,13.12505717363677,12.62008223691176,12.4520293762867,10.44150400944418,11.713664626353927,10.484224715723114,10.310520716915462,10.506967331702626,7.502194880426889,7.139527406762482,7.556078905651589,6.7262597967939906,6.228425887579279,0.0,7.044815254618073,10.787682183851018,10.83638869124047,10.254864296662369,10.17237428563189,11.927166469384161,6.497702088792086,6.651721427943803,6.095140512008592,7.518303794562152,8.96234995789577,7.7546249797249365,6.084319546663836,8.316158129571079,6.562154900238553,8.294807034853086,6.7482591013639786,6.5618517589632335
KD_GSE101657_KD_6,8.103680521082596,7.516992259734098,7.890736050859568,7.144305524082061,7.433598894351989,7.919325298108881,7.226137039995617,7.328594485664688,8.68557877198597,7.428539095383124,7.083051175641018,7.419776456606838,7.750175600177898,8.736878650120001,6.8911412022759855,8.612229684348108,7.782899548764038,6.995575619822815,6.875721150399738,7.13586625813859,7.534571911139155,7.998402884336007,6.766376028191198,7.876415619906779,8.58526813746156,9.160980438590064,8.472828099959393,10.168874231295403,12.189089996643242,8.233017122890784,9.672897748798091,10.223448816394075,8.031842725215464,9.54805560630751,9.225793438573804,7.583397022618348,9.4761230061276,6.970779863057921,6.688944601793726,6.95880868329539,6.509500817590614,6.0938344137625275,8.541875550624564,8.843065790278654,8.693035877168304,8.80901945015906,6.809854974687983,8.710164980652898,7.760016702838587,7.443684000243061,8.076017341115259,8.345288708554126,9.829718832208279,7.957271439610159,7.824654053677992,7.870102448548308,7.894281641395769,7.308910759055546,8.524174516518032,9.88936697684215,8.339493088542778,9.237444564585976,8.294020529869824,13.20271497530212,12.893112621834497,12.938696131441036,12.740826021148038,14.103300570441913,13.599631028986268,13.435138936335267,11.225756596630685,12.301245355317315,11.50270252216158,10.941019596543502,11.256519882630956,9.108180956098114,7.4864588732095765,6.864617838720388,7.441165592757393,7.293541446240687,7.044815254618073,0.0,11.745391696836265,11.574648327394078,11.372420342208555,11.407914099273574,12.80872764963641,7.889416753821396,6.261621200540029,6.396155632981224,6.991512660015596,8.904528573924969,7.1459865689259985,7.116835741350551,8.426670651518664,6.739883818517956,8.512689820576268,7.7593269726430165,7.379974386841133
KD_GSE248297_KD_1,8.47165591170426,9.918753417718877,11.227210074416481,12.054788383895383,11.642752337971782,10.18859081366305,12.186447232694038,11.446975691346722,13.065844595342526,12.964112596350763,11.490346799257336,12.079836110688674,11.122360957146379,12.536072809856044,11.46801349690306,11.123928904192189,11.926852861837789,12.19290705701715,12.41603556357765,12.856694447968168,14.15493204585106,14.743474613517407,11.070788518880022,10.210916268669013,6.204483924890369,5.694381037691496,6.346357554816746,6.253630653682584,3.3499200699297815,6.8594469575868136,4.356566698259197,4.5929224358107765,6.772912919381417,6.273361352010553,5.647940846734968,8.789681494762391,6.5095637970840246,13.290382565171507,11.675147092432923,9.694887169825561,12.8901099229416,12.154595109406223,11.438245128553959,9.128025244256934,13.656683692967022,11.574582187362463,11.296344287732445,11.066469192972619,10.64846598687164,12.637682381763428,13.155440182995187,10.56853215264804,10.4687755406553,10.622956448932435,10.478705677896741,12.595332047305888,11.917483178881778,11.238949989893682,11.811553284218054,10.995092138021061,14.766642509106498,14.239375497181484,15.276306461945811,3.4601607124643086,3.2066184584923243,3.2133936874709814,3.2573056570921572,4.266807474283099,4.015590671740189,3.842361902851027,4.226280322149702,3.667815009593379,2.7884307661675236,3.7463341296023227,2.954603913238206,9.297714746367616,11.474449649057684,12.690789415416386,12.03568012686429,10.575620543135358,10.787682183851018,11.745391696836265,0.0,3.2258858863178124,4.618923468846639,3.999442570182356,2.997185652039291,12.5532886705493,10.632567661381545,12.042299675330376,12.330840682901641,14.187100395371854,12.122091042870862,10.401755756484652,15.145264277888442,10.611346247554266,13.946591585594222,11.355210350274568,10.164878552135212
KD_GSE248297_KD_2,8.124033265564139,9.61637963182207,11.06858627162995,11.978310742777076,11.450197141668157,10.019294279092355,11.715750773110276,11.063140200932448,13.27708081251281,12.908902722297809,10.943872469485004,11.982339048755595,10.737118040952547,12.491296568774992,11.22988803385085,11.005397753578473,11.900485023928375,12.156265887618053,12.53987693739949,12.335148395019099,13.997188891687356,14.741150662194382,10.766527688449447,10.169691261378574,6.21121615220285,5.733984223551585,6.767881429135988,7.060159904146705,3.3637166532153784,7.450980757971081,5.16395577535809,5.514255442186803,6.972054494449842,6.7775772387980115,6.287586083756808,9.149474634370284,7.000144754257247,13.159450013818256,11.66162824328623,9.717440575064543,12.717550786511943,12.107288931953134,11.143893208825714,8.649554513061105,13.623533550380522,11.810888457161397,11.209649156906453,11.04730138492453,10.636610310940538,12.846268384336021,12.9672773062905,10.78431349619977,10.5903652217942,10.627661764271384,10.591784847077246,12.278182225844702,12.049814234657646,11.37438760814658,11.554351986855794,11.28920834979082,14.62843581342786,14.473838649928958,15.4753576083834,3.3963633137889677,3.232621869811156,3.3792538123688027,3.2213948646261343,3.8972893208503674,3.5839759836737985,3.5054087880663785,4.909515564562794,4.44786701337498,3.1373955913398466,4.748974078223411,3.619696133307968,8.975730971510197,11.62513160752004,12.810073288150184,11.929878788276238,10.127086930700614,10.83638869124047,11.574648327394078,3.2258858863178124,0.0,5.032292435265399,3.6927196913762765,3.189423100079759,12.704152905622665,10.451319294856575,12.075259963693986,12.174981735076527,14.351741424044729,12.464840930361875,10.36109701599718,15.366470174312896,10.5990226688345,14.305929154478077,11.29313548536021,10.051664180893255
KD_GSE248297_KD_3,8.229970414779856,9.27670701222794,10.959145025088027,11.087579952598983,10.630684324257132,9.281560901149039,11.74400558512826,11.044940824986021,12.186870814055478,12.31182143029095,11.262974943919424,11.424606468021299,10.791545096413113,11.587144007201944,11.153646253163071,10.437244379504039,11.235230833713803,11.642352566770558,11.615103853680331,12.27073737134401,13.584674788363142,13.949233493449785,10.473467863456492,9.83040625027073,6.785280341101192,5.946112229933234,6.4708970450340475,6.2405347564335605,5.5477419067781195,6.9704782163660015,5.1937060389638,5.5483395683533985,6.917627756100343,6.385773743088397,5.749209485507154,8.55159672542973,6.5757655240680934,12.37137298056817,11.047393705480879,9.361318915955145,12.394224518494417,11.733700803963709,10.894362747846902,8.530132895627649,12.827912396149527,11.148476964321153,10.640885031127207,10.434526940263538,10.008522733587219,11.765280063815165,12.444723139214412,10.00574163315422,9.731182219720429,9.757713275276643,9.702988652950014,12.123483741621348,11.231734939690792,10.38257640700321,11.493488789099684,9.453273870298709,13.909841028436766,13.373376632021817,14.113348098908784,6.032012424867926,5.708039463966947,5.605432576117111,5.796733380451905,6.717081097673237,6.358707828639034,6.3137110850094045,4.0252555683965285,5.670902912519925,4.927371740656445,5.172795358157376,4.680631871339977,9.004482329785748,11.35737013214737,12.066734710964006,11.256675770160935,10.15250183815104,10.254864296662369,11.372420342208555,4.618923468846639,5.032292435265399,0.0,5.200935256925383,5.812962311855014,11.610382784679112,10.177697860846655,11.495569324808256,11.476398242801103,13.621980505626839,11.275298124200122,9.763607161457717,14.205055528889803,9.91861945682483,13.151717470004517,10.339648593641273,9.185945255643047
KD_GSE248297_KD_4,7.855964519539923,9.52542115593945,11.216717853736037,11.422616153330194,10.990928719545414,9.694308962493277,11.815023487020577,11.238506312352532,13.173658147262575,12.587970946969692,11.035826963603986,11.974298594783757,10.625791495395463,11.969316491628199,11.396776461665896,10.732002308346027,11.559362111308626,12.253009231425029,12.12300298100958,12.258618215714815,13.902357832753783,14.237188754481036,10.950576867909733,9.8919489704483,6.085038433615325,6.186975591231852,5.972353352481085,6.418842678822985,4.509399104356902,7.246776090190426,4.916130234859698,5.2366040997204095,6.563827226503045,6.222548344134603,5.523622630864831,8.445333060330283,6.39186950873143,12.505004353456561,11.039177152879658,8.96391664625951,12.304002500290228,11.641033589748268,10.35005663845132,8.087754964408798,13.06904830691414,11.540534151322772,10.976385383122304,10.250666762473383,10.37757206324869,12.147485433734264,12.247064689364603,10.149835345863593,9.820268197810664,10.007618393405837,10.294245185128888,12.20206035151631,11.847836613605306,11.009460690275857,11.53427544560456,10.564393662423454,14.36136072942599,13.895310661503316,14.889619230347048,4.671143856936544,4.233296536854859,4.311728048013809,4.426118798759213,5.1531302487519834,4.867436916590893,4.84978071385265,4.919187626112338,5.080995305843955,4.039818821990628,4.950482681758786,4.031094933948896,8.255145383289314,11.29513246008617,12.412041328798077,11.36130316477082,9.716275546171623,10.17237428563189,11.407914099273574,3.999442570182356,3.6927196913762765,5.200935256925383,0.0,4.462792225404625,12.097535843938052,10.626082443266506,11.91923103866417,11.542989573656302,14.015276271266979,11.951383228037972,10.08963715756495,14.915489785545194,10.610133045262444,13.626334962584984,10.404341077890788,9.438186683579236
KD_GSE248297_KD_5,9.208293120877707,10.802925941741707,12.0097886991623,13.21864417990899,12.703097984635736,11.238264040962285,12.942275651834073,12.137328548601548,14.160191999396348,14.013114820407564,12.109563220303501,12.950014157107404,11.790016488962847,13.538701743662704,12.24797630562827,12.070067226915763,12.924266651076186,13.411441960654761,13.607958107777122,13.64690402271908,15.188521243162347,15.925171118265133,12.091277151029447,11.268107936241337,6.7819410542489695,6.456932359310869,7.3676628903433725,7.094769689628096,2.2239523573586637,7.879273908725742,5.236352582555297,5.4009659194221795,7.514324649791191,7.218370478448674,6.936506489882747,9.989844279165707,7.6249558106124855,14.381771452808307,12.716776595327365,10.711944595958697,13.863561386748652,13.207280734920987,12.303513023479832,9.715941819185574,14.587227229804919,12.389121374749962,12.39004167604304,11.900457691991985,11.655175510171333,14.001090844934568,14.022026736739058,11.659243647868037,11.381898350711248,11.792892369235785,11.601668043465954,13.387910091882159,12.933142933666346,12.400469211553382,12.605651470078787,12.3775934989525,15.823160812963685,15.562751146664327,16.586975083038823,1.3876171203103635,1.4775857937116699,1.6973374813131357,1.4136482211161339,1.9780451137658346,1.7497866317821058,1.6110544823108703,5.321317370461396,4.003900900058558,2.797942976772124,5.0469036044521225,3.764500619189994,10.057357652351643,12.53904431177073,13.671300255691863,12.934615197277349,11.478888071821853,11.927166469384161,12.80872764963641,2.997185652039291,3.189423100079759,5.812962311855014,4.462792225404625,0.0,13.790923903683684,11.44847268477397,13.048604996234719,13.172989613773746,15.243772124920058,13.343989956017959,11.393257885552648,16.398302706216327,11.698556365920382,15.170786510659212,12.324286177696633,11.053867241192702
WD_GSE159090_GSM4819145_WD_Male,8.238483169792376,7.744225979795608,8.47073505953543,6.286687144217713,6.438771948386005,6.621185773351035,8.810280040566738,8.012179030970053,7.168723599480695,6.288870491534951,8.475652486380861,7.497556331385378,8.134948432114314,6.510106874682555,7.95037016176298,7.057913502201855,7.149156578372006,7.997262021172826,6.779847939428838,8.667797723809974,7.675969241358386,6.933724811934301,7.805725601495303,8.392341772720544,9.522541536096497,9.789753203373765,8.576798188984819,9.639610796198083,12.901341317508342,8.403292647264106,10.378362388166686,10.527420326346155,8.542636493472372,9.535282839926673,9.365730633565377,7.795743430211174,9.872731042046983,6.558450897456389,6.663088246162791,7.549639991825613,7.3502106722414595,7.337880376899633,8.258747242090415,9.102854517515379,7.389967297440043,8.69836226177363,6.232060234408189,7.531791595111444,5.32928573809188,7.04854201357546,5.265316830176377,7.882768443100696,9.724965728648504,5.317621739077206,6.5103415997901495,8.88672043656639,8.19621976162109,7.81908264069853,9.720205836945455,8.167987853563963,8.640650350544256,8.534700417312845,8.397828572877497,14.056523623732744,13.659043155373519,13.66372634521036,13.631017813680504,14.990580806090028,14.446052000233246,14.294721195495981,11.636857307760337,13.259245586471625,12.31825073679308,11.690240938250591,12.177876372198181,9.010478156159916,8.073895134110295,7.718538930449888,7.199265378770073,7.979325308578602,6.497702088792086,7.889416753821396,12.5532886705493,12.704152905622665,11.610382784679112,12.097535843938052,13.790923903683684,0.0,7.544691224158045,5.767055637941011,5.794501636408623,8.132780128720283,6.382691448000484,5.597436723612496,6.5948068778547215,7.335517829041632,6.194678930001399,5.6135644522149475,6.8870026554093
WD_GSE159090_GSM4819155_WD_Male,7.400561138350415,5.709976390947195,6.288531914605632,7.439582290648255,7.452951349678583,6.853323767539737,6.624368592003684,6.088691604656516,7.0438562541788245,6.839054765394466,6.194140636317933,5.647419509401005,7.130518928708719,8.085543702794347,5.219234866441679,7.131920709589644,6.72870364280095,6.4879185868063685,6.792126699545,6.956420964813767,7.47747194648953,8.505593974741329,5.267503578401815,6.87140786807477,7.107199608737849,7.4954779079996685,7.827180268062582,8.974936419060171,10.738621071451018,6.631184626459977,8.588685135239563,8.71133644936655,6.626404616220846,8.482656957901279,8.41701697806241,7.130666729641573,8.686903561495631,7.766558218483562,6.159661799698665,7.401776234570296,6.956081383379326,6.076610834277881,8.675266997346215,7.49341868489519,7.445316301274466,6.749503409206755,6.841929578777106,8.431074784630383,6.527149177773559,7.944170060565996,8.160212455194909,7.992843217649717,9.65038512733317,7.359521587154991,7.178342581052504,6.800868454060145,7.418395076197304,6.857979372267727,7.9595937111957635,10.094743760880624,8.905503638092254,9.864513256545395,9.425679525240218,11.824140394811462,11.494709636336408,11.506251048602499,11.246616230183198,12.779933326177993,12.230129370310978,12.124977538645318,10.24634340969635,11.219414256283796,10.247926209699733,10.231754128487385,10.28630691469069,8.708171107397328,7.093554236300039,6.936232982098712,7.20070941325161,7.151177881085713,6.651721427943803,6.261621200540029,10.632567661381545,10.451319294856575,10.177697860846655,10.626082443266506,11.44847268477397,7.544691224158045,0.0,4.767287980475864,6.40543135815441,8.251428908152072,7.073511176656855,5.898128799594897,8.358400538472395,5.613520979990915,8.400896524375904,7.176916138548215,5.741537230158368
