ReactionID,ReactionName,Subsystem,HFD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,WD_n,q_value,Significant,Direction
HCOUMARINte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KYNAKGAT,L-Kynurenine:2-oxoglutarate aminotransferase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KYNATESYN,"4-(2-Aminophenyl)-2,4-dioxobutanoate dehydratase",Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TREHe,"Alpha,alpha-trehalase",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TREH,"Alpha,alpha-trehalase",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TRDRm,Thioredoxin reductase  NADPH ,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TRDR3,Thioredoxin (ubiquinone 10) reductase (NADH),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LFORKYNHYD,L-Formylkynurenine hydrolase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
Kt3g,Potassium transport  via proton antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UAG2EMA,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TRDR2,Thioredoxin (ubiquinone 10) reductase (NADPH),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LGNCCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
THMt3,Thiamine transport in via proton  antiport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LGNCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
THMt2m,"Thiamine transport in via proton symport, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
THMTPt,Thiamine triphosphate transport in via anion antiport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
NACHEXA4ly,"Beta-N-acetylhexosaminidase A, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
THMPPtm,"Thiamine diphosphate transport in via anion antiport, mitochondria","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
THMP,Thiamin phosphatase,Thiamine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
L_LACDcm,"L-Lactate dehydrogenase, cytosolic/mitochondrial",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
THRS,Threonine synthase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TRIODTHYSULT,Triiodothyronine Sulfotransferase,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IMACTD,Imidazole acetaldeyde dehydrogenase,Histidine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KHK3,Ketohexokinase (D-tagatose),Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RETNCOA,Retinoyl CoA formation,Vitamin A Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KSII_CORE2t,"Keratan sulfate II (core2) transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KSII_CORE2tly,"Keratan sulfate II (core 2) transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LEUKTRB4tr,Leukotriene intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LEUKTRF4t,Leukotriene F4 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LEUKTRD4tr,Leukotriene intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KSII_CORE4t,"Keratan sulfate II (core4) transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ALAt2rL,L-alanine reversible transport via proton symport (lysosome),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KSII_CORE4tly,"Keratan sulfate II (core 4) transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KSIt,"Keratan sulfate I transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KSItly,"Keratan sulfate I transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KYN,Kynureninase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TRIODTHYSUFt,Triiodothyronine sulfate transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LEUKTRE4t,Leukotriene E4 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LEUKTRD4t,Leukotriene D4 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LCADi_D,Lactaldehyde dehydrogenase,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LINKDEG3ly,"Degradation of proteoglycan linkage region, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ALDD19x_P,"Aldehyde dehydrogenase (phenylacetaldehyde, NADP)",Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LINKDEG4ly,"Degradation of proteoglycan linkage region, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LCADi_Dm,"Lactaldehyde dehydrogenase, mitochondrial",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LCADm,"Lactaldehyde dehydrogenase, mitochondrial",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LCAT1e,Lecithin-cholesterol acyltransferase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LCTStg,Lactose transport from Golgi to extracellular (via vesicle),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TOLBUTAMIDEte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ALDD20x,"Aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)",Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LNELDCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LCTStl,Lactose transport from cytosol to lysosome (via autophagocytosis),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LCYSTAT,L-Cysteate:2-oxoglutarate aminotransferase,Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LNELDCCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TMNDNCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
THMMPt4,Thiamine monophosphate transport in via anion antiport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LCYSTATm,"Aspartate aminotransferase, cysteate forming, mitochondria",Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LNELDCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LIPOti,Lipoate transport via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TMNDNCt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
L_LACtcm,L-lactate transport via diffusion (cytosol to mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
L_LACtm,L lactate transport  mitochondrial,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LACZe,"B-galactosidase, extracellular",Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LGNCCPT2,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LACZly,"B-galactosidase,lysosomal",Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ALCD2y,"Alcohol dehydrogenase (ethanol, NADP)",Glycolysis/Gluconeogenesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
THMMPtm,"Thiamine monophosphate transport, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LCADi,Lactaldehyde dehydrogenase,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LALDO,D-Lactaldehyde NAD+ oxidoreductase (glutathione-formylating),Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ALDD19xr,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LALDO2,D-Lactaldehyde:NADP+ 1-oxidoreductase,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TMNDNCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LAPCOAl,Lysosomal acid phosphorylase (CoA),CoA Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TMNDNCCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LIMNENte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LINKDEG1ly,"Degradation of proteoglycan linkage region, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LINKDEG2ly,"Degradation of proteoglycan linkage region, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LGNCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HXPRT,Hypoxanthine phosphoribosyltransferase (Hypoxanthine),Salvage Pathway,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HPROxm,L hydroxyproline dehydrogenase  NAD   mitochondrial,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HPYRDC,Hydroxypyruvate decarboxylase,Glyoxylate and Dicarboxylate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HPYRDCm,"Hydroxypyruvate decarboxylase, mitochondria",Glyoxylate and Dicarboxylate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HYPOE,Hypothetical enyme,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPGLCAter,UDPGlcA endoplasmic reticulum transport via UMP antiport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ALAGLNNaEx,L-alanine/L-glutamine Na-dependent exchange (Ala-L in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPGD,UDPglucose 6-dehydrogenase,Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ALATHRNaEx,L-alanine/L-threonine Na-dependent exchange (Ala-L in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IMACTD_m,Imidazole acetaldeyde dehydrogenase (mito),Histidine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IMPC,IMP cyclohydrolase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
INOSTO,Myo-Inositol:oxygen oxidoreductase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
INSKm,"Insosine kinase, mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
Htg,"Proton transport, Golgi","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPGALt2g,UDPgalactose transport  Golgi apparatus ,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TXA2tr,Thromboxane A2 intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TXA2te,Thromboxane A2 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TTDCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPGALtg,UDP-Gal Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HPCLx,2-hydroxyphytanoyl-CoA lyase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TYRTAim,Tyrosine transaminase  irreversible  mitochondrial ,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RETNtr,Retinoic acid transport in ER,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPGLDCg,"UDP-D-glucuronate decarboxylase, Golgi apparatus",Nucleotide Sugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HPDCACRNCPT1,Carnitine fatty-acyl transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPGLCtg,UDP-Glc Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HSPASEly,"Heparan sulfate proteoglycan protease, lysosome (endosome)",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HSPGt,"Heparan sulfate transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HXANtx,Hypoxanthine diffusion in peroxisome,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPGLCAtg,UDPGlcA Golgi transport via UMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TYMSFt,Tyramine O-sulfate transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HPDCACRNCPT2,Heptadecanoate transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HPDCACRNt,Heptadecanoate transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HPDCAt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HSPGtly,"Heparan sulfate transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HTAXOLte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
HXANtl,Hypoxanthine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TXASr,Thromboxane-A synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPGLCter,UDP-Glc endoplasmic reticulum transport via CMP antiport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IDOAASE2ly,"Alpha-L-iduronidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IDOAASE3ly,"Alpha-L-iduronidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TSTSTERONESte,Sulfonated testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TSTSTERONESULT,Testosterone sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TSTSTERONEGLCtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IDOAASE4ly,"Alpha-L-iduronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IDOURtly,Iduronate transport into lysososme,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IDPtn,IDP nuclear transport,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RETNGLCtr,Retinoyl glucuronide efflux from ER,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ITPtn,ITP nuclear transport,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RETNGLCt2,Retinoyl glucuronide efflux (13-cis),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ALASm,5 aminolevulinate synthase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KAS8,"B-ketoacyl synthetase (palmitate, n-C16:0)",Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ILEt4,L-isoleucine transport in via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TS3,Tachysterol 3 formation,Vitamin D,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TRYPTAOX,Tryptamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RETNGLCt,Retinoyl glucuronide efflux,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
KDNH,2-keto-3deoxy-D-glycero-D-galactononic acid phosphohydrolase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TSTSTERONEGLCte,Glucuronidated compound transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TTDCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
INSt,Inosine transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
INSt4,Inosine transport in via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
INSt5,Inosine transport in via sodium (1:2) symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ICDHyp,Isocitrate dehydrogenase  NADP ,Citric Acid Cycle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TTDCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
INStl,Inosine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPG1P,UDPglucuronate uridine-monophosphohydrolase,Pentose and Glucuronate Interconversions,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TSTSTERONEt,Testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
INStm,Inosine facilated transport in mitochondria,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RETNGLCt2r,Retinoyl glucuronide efflux (13-cis) from ER,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IPDPtr,Isopentenyl diphosphate transport (ER),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPDOLPT_L,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (liver),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IDOAASE1ly,"Alpha-L-iduronidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
IPDPtx,Isopentenyl diphosphate transport (peroxisome),"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
VITD3Hm,Vitamin D-25-hydroxylase (D3),Vitamin D,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TSULt4_3,Thiosulfate transport via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
TSTSTERONEtr,Testosterone intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
UDPDOLPT_U,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (uterus),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHYHx,"Phytanoyl-CoA dioxygenase, peroxisomal","Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHYQt,Phylloquinone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PEROXx,Peroxisomal lumped long chain fatty acid oxidation,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PETOHMm_hs,Phosphatidylethanolamine N-methyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PETOHMr_hs,Phosphatidylethanolamine N-methyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PE_HSter,Phosphatidylethanolamine scramblase,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHYTt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T25g,"Heparan sulfate 6-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
SRTNMTX,S-Adenosyl-L-methionine:amine N-methyltransferase (srtn),Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI345P3P,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI345P3Pn,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PYLALDOX,Perillyl aldehyde:NAD+ oxidoreductase,Limonene and pinene degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI345P5Pn,"Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI34P3Pn,"Phosphatidylinositol-3,4-bisphosphate 3-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PE_HStg,Phosphatidylethanolamine scramblase,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T23g,"Chondroitin 6-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2TASE4ly,"Glucuronate-2-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T22g,"Chondroitin 6-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T24g,"Chondroitin 6-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PEFLIP,Phosphatidylethanolamine flippase,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S3TASE1ly,"N-acetylglucosamine-3-sulfatase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PEFLIPm,Phosphatidylethanolamine flippase,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T5g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHETA1,Phenylalanine transaminase,Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T4g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHETA1m,"L-Phenylalanine:2-oxoglutarate aminotransferase, mitochondria",Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM7Cag,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM7Cbg,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PYLALDOXm,Perillyl aldehyde:NAD+ oxidoreductase (m),Limonene and pinene degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T2g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
